Wavelength (nm),Pixel values
570.5277709960938,19488.91375
571.1116333007812,20284.86375
571.6953735351562,20098.24375
572.2789916992188,19888.63375
572.8626708984375,21140.55375
573.4462890625,21938.02375
574.0298461914062,22204.86375
574.6134033203125,22134.71375
575.1968994140625,21862.39375
575.7803955078125,22302.29375
576.3638305664062,23053.56375
576.9472045898438,24310.58375
577.5305786132812,25112.89375
578.1138916015625,23705.27375
578.6971435546875,23445.78375
579.2804565429688,24240.10375
579.8636474609375,24673.49375
580.4468383789062,25837.60375
581.030029296875,28071.39375
581.6130981445312,27279.60375
582.1961669921875,25310.15375
582.7792358398438,24368.01375
583.3622436523438,24918.25375
583.9451904296875,26122.99375
584.528076171875,27113.60375
585.1110229492188,27132.94375
585.69384765625,26465.53375
586.2767333984375,26621.46375
586.8594970703125,27475.99375
587.4421997070312,27574.36375
588.0249633789062,27457.57375
588.6076049804688,27411.93375
589.1903076171875,27489.23375
589.7728881835938,27766.89375
590.35546875,27911.92375
590.93798828125,28015.27375
591.5205078125,28373.26375
592.1029663085938,28965.83375
592.6853637695312,29252.96375
593.2677612304688,29204.42375
593.85009765625,29274.69375
594.4324340820312,29419.61375
595.0147705078125,29414.77375
595.5969848632812,29267.02375
596.17919921875,29414.15375
596.7613525390625,29529.88375
597.3435668945312,29693.63375
597.9255981445312,29765.69375
598.5076904296875,29987.00375
599.0897216796875,29969.32375
599.6716918945312,30026.51375
600.253662109375,30012.91375
600.8355712890625,30089.41375
601.4174194335938,30032.30375
601.999267578125,30196.17375
602.5811157226562,30296.42375
603.162841796875,30364.99375
603.7445678710938,30176.14375
604.3262939453125,30334.53375
604.9078979492188,30482.07375
605.4895629882812,30474.39375
606.0711059570312,30452.70375
606.6526489257812,30521.80375
607.2341918945312,30594.41375
607.8156127929688,30575.35375
608.3970947265625,30450.45375
608.978515625,30555.48375
609.5598754882812,30629.41375
610.1411743164062,30560.99375
610.7224731445312,30636.12375
611.3037109375,30335.38375
611.8849487304688,30291.59375
612.4661254882812,30341.16375
613.0472412109375,29959.73375
613.62841796875,29964.63375
614.20947265625,29756.99375
614.7904663085938,29826.06375
615.3714599609375,29537.59375
615.952392578125,29363.71375
616.5333862304688,29397.25375
617.1142578125,29246.67375
617.695068359375,29206.46375
618.27587890625,29037.77375
618.856689453125,28980.47375
619.4374389648438,28807.15375
620.0181274414062,28904.58375
620.5987548828125,28620.85375
621.179443359375,28645.19375
621.760009765625,28703.75375
622.340576171875,28708.68375
622.9210205078125,28836.78375
623.5015869140625,28588.08375
624.0819702148438,28601.57375
624.6624145507812,28580.06375
625.24267578125,28668.94375
625.8230590820312,28762.21375
626.4033203125,28828.20375
626.9835815429688,28797.35375
627.5637817382812,28822.57375
